,id,organization_id,name,type,age,gender,size,city,state,url
1170,70488366.0,AB36,Cheese,Cat,Adult,Male,Medium, Fuquay Varina, NC,https://www.petfinder.com/cat/cheese-70488366/ab/bonnyville/bonnyville-district-spca-ab36/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1171,70488365.0,AZ779,Cookie Dough,Dog,Young,Female,Small, Norwich, CT,https://www.petfinder.com/dog/cookie-dough-70488365/az/phoenix/chi-town-rescue-az779/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1172,70488363.0,TX2666,Cayenne is Sweet & Submissive,Dog,Adult,Female,Large, Hermosa Beach, CA,https://www.petfinder.com/dog/cayenne-is-sweet-and-submissive-70488363/bc/coquitlam/caffeinated-canine-rescue-tx2666/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1173,70488362.0,FL806,arlo,Dog,Young,Male,Small, Eagle, ID,https://www.petfinder.com/dog/arlo-70488362/fl/miami/jamies-rescue-fl806/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1174,70488361.0,WA7,Alvin,Dog,Young,Male,Large, Coquitlam, BC,https://www.petfinder.com/dog/alvin-70488361/wa/bellingham/whatcom-humane-society-wa7/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1175,70488359.0,MT85,Queenie,Dog,Baby,Female,Small, La Grange, KY,https://www.petfinder.com/dog/queenie-70488359/mt/billings/yellowstone-valley-animal-shelter-mt85/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1176,70488354.0,MS62,Stitch,Dog,Adult,Female,Medium, Wallington, NJ,https://www.petfinder.com/dog/stitch-70488354/ms/gulfport/humane-society-of-south-mississippi-ms62/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1177,70488355.0,MS62,Fredrick,Dog,Adult,Male,Medium, New Ulm, MN,https://www.petfinder.com/dog/fredrick-70488355/ms/gulfport/humane-society-of-south-mississippi-ms62/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1178,70488356.0,MS62,Friskie,Cat,Adult,Male,Large, Wallington, NJ,https://www.petfinder.com/cat/friskie-70488356/ms/gulfport/humane-society-of-south-mississippi-ms62/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1179,70488357.0,MS62,Strip,Dog,Adult,Male,Medium, Fertile, MN,https://www.petfinder.com/dog/strip-70488357/ms/gulfport/humane-society-of-south-mississippi-ms62/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1180,70488358.0,MS62,Lilo,Dog,Adult,Female,Medium, Wallington, NJ,https://www.petfinder.com/dog/lilo-70488358/ms/gulfport/humane-society-of-south-mississippi-ms62/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1181,70488353.0,AK04,Fireball,Cat,Young,Male,Medium, Wasco, CA,https://www.petfinder.com/cat/fireball-70488353/ak/juneau/juneau-animal-rescue-ak04/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1182,70488352.0,SC300,NUTTERBUTTER,Dog,Baby,Male,Large, Bulverde, TX,https://www.petfinder.com/dog/nutterbutter-70488352/sc/sumter/s-dot-pc-dot-a-of-sumter-sc300/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1183,70488351.0,TX2761,Yoda,Dog,Adult,Male,Medium, Wallington, NJ,https://www.petfinder.com/dog/yoda-70488351/tx/pflugerville/jack-jacks-pack-street-dog-rescue-tx2761/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1184,70488350.0,MN241,Beatrice (Bea),Cat,Senior,Female,Medium, Glendale, AZ,https://www.petfinder.com/cat/beatrice-bea-70488350/mn/winona/winona-area-humane-society-mn241/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1185,70488349.0,GA222,Rhyme,Dog,Adult,Female,Medium, Wallington, NJ,https://www.petfinder.com/dog/rhyme-70488349/ga/kingsland/humane-society-of-camden-county-ga222/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1186,70488345.0,TX993,Gucci,Dog,Adult,Female,Medium, Denver, CO,https://www.petfinder.com/dog/gucci-70488345/tx/georgetown/williamson-county-regional-animal-shelter-tx993/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1187,70488347.0,CA912,Mister,Cat,Adult,Male,Small, Walworth, WI,https://www.petfinder.com/cat/mister-70488347/ca/milpitas/humane-society-silicon-valley-ca912/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1188,70488346.0,CA912,Lynx,Cat,Adult,Female,Small, Media, PA,https://www.petfinder.com/cat/lynx-70488346/ca/milpitas/humane-society-silicon-valley-ca912/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1189,70488344.0,AL432,Saban,Dog,Baby,Male,Medium, Wallington, NJ,https://www.petfinder.com/dog/saban-70488344/al/pell-city/pell-city-animal-control-center-al432/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1190,70488343.0,MN491,Sammy,Cat,Senior,Male,Large, Wallington, NJ,https://www.petfinder.com/cat/sammy-70488343/mn/hibbing/range-regional-animal-rescue-mn491/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1191,70488342.0,FL806,katy,Dog,Baby,Female,Medium, Mont Belvieu, TX,https://www.petfinder.com/dog/katy-70488342/fl/miami/jamies-rescue-fl806/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1192,70488341.0,AZ599,ASH LEE,Cat,Baby,Female,Small, Fertile, MN,https://www.petfinder.com/cat/ash-lee-70488341/az/glendale/saving-orphan-souls-rescue-s-dot-os-dot-az599/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1193,70488340.0,SC300,SHORTCAKE,Dog,Baby,Female,Large, Wallington, NJ,https://www.petfinder.com/dog/shortcake-70488340/sc/sumter/s-dot-pc-dot-a-of-sumter-sc300/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1194,70488339.0,AK04,Major Tom,Cat,Young,Male,Medium, Pocatello, ID,https://www.petfinder.com/cat/major-tom-70488339/ak/juneau/juneau-animal-rescue-ak04/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1195,70488338.0,LA430,Kodi,Dog,Adult,Male,Large, Walworth, WI,https://www.petfinder.com/dog/kodi-70488338/la/harahan/jefferson-spca-la430/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1196,70488337.0,LA65,Daisy (138482),Dog,Adult,Female,Medium, Lexington, KY,https://www.petfinder.com/dog/daisy-138482-70488337/la/baton-rouge/companion-animal-alliance-la65/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1197,70488336.0,LA368,Mondo (Benefactor Dog),Dog,Adult,Male,Small, Seale, AL,https://www.petfinder.com/dog/mondo-benefactor-dog-70488336/la/new-orleans/take-paws-rescue-la368/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1198,70488334.0,SC417,Pippi,Dog,Senior,Female,Small, Battle Creek, MI,https://www.petfinder.com/dog/pippi-70488334/sc/lake-wylie/jesses-place-rescue-inc-sc417/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1199,70488332.0,VA174,Bert,Dog,Baby,Male,Small, Argyle, NY,https://www.petfinder.com/dog/bert-70488332/va/winchester/winchester-area-spca-va174/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1200,70488331.0,VA174,Birch,Cat,Baby,Female,Small, San Antonio, TX,https://www.petfinder.com/cat/birch-70488331/va/winchester/winchester-area-spca-va174/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1201,70488329.0,NY275,24-32 Cinnamon,Dog,Young,Female,Large, Norwich, CT,https://www.petfinder.com/dog/24-32-cinnamon-70488329/ny/amityville/town-of-babylon-animal-shelter-ny275/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1202,70488328.0,SC300,MOONPIE,Dog,Baby,Female,Large, San Antonio, TX,https://www.petfinder.com/dog/moonpie-70488328/sc/sumter/s-dot-pc-dot-a-of-sumter-sc300/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1203,70488323.0,CO34,Mouse,Cat,Adult,Male,Medium, San Antonio, TX,https://www.petfinder.com/cat/mouse-70488323/co/buena-vista/ark-valley-humane-society-co34/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1204,70488321.0,MO121,Banjo,Dog,Baby,Male,Medium, Battle Creek, MI,https://www.petfinder.com/dog/banjo-70488321/mo/osage-beach/dogwood-animal-shelter-mo121/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1205,70488320.0,MO121,Voorhees,Dog,Adult,Male,Medium, Peachtree City, GA,https://www.petfinder.com/dog/voorhees-70488320/mo/osage-beach/dogwood-animal-shelter-mo121/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1206,70488314.0,IL958,Frog,Cat,Baby,Male,Small, Mission Viejo, CA,https://www.petfinder.com/cat/frog-70488314/il/evanston/paws-and-claws-cat-rescue-il958/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1207,70488319.0,NY275,24-31 Shadow,Dog,Young,Male,Large, Georgetown, TX,https://www.petfinder.com/dog/24-31-shadow-70488319/ny/amityville/town-of-babylon-animal-shelter-ny275/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1208,70488316.0,TX993,Zuma,Dog,Adult,Female,Medium, Fertile, MN,https://www.petfinder.com/dog/zuma-70488316/tx/georgetown/williamson-county-regional-animal-shelter-tx993/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1209,70488315.0,TX2575,Soy,Dog,Baby,Male,Medium, Tucson, AZ,https://www.petfinder.com/dog/soy-70488315/tx/mont-belvieu/mont-belvieu-animal-shelter-tx2575/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1210,70488313.0,AZ599,ZIGGY,Cat,Baby,Female,Small, Mont Belvieu, TX,https://www.petfinder.com/cat/ziggy-70488313/az/glendale/saving-orphan-souls-rescue-s-dot-os-dot-az599/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1211,70488309.0,CO327,Bessel,Dog,Baby,Male,Small, Apopka, FL,https://www.petfinder.com/dog/bessel-70488309/co/littleton/humane-society-of-the-south-platte-valley-co327/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1212,70488310.0,CO327,Rosko,Dog,Baby,Male,Small, Apopka, FL,https://www.petfinder.com/dog/rosko-70488310/co/littleton/humane-society-of-the-south-platte-valley-co327/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1213,70488311.0,CO327,Gizzie,Cat,Baby,Female,Medium, Apopka, FL,https://www.petfinder.com/cat/gizzie-70488311/co/littleton/humane-society-of-the-south-platte-valley-co327/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1214,70488312.0,CO327,Blaze,Cat,Young,Male,Medium, Apopka, FL,https://www.petfinder.com/cat/blaze-70488312/co/littleton/humane-society-of-the-south-platte-valley-co327/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1215,70488307.0,MT85,Luigi,Dog,Young,Male,Medium, Apopka, FL,https://www.petfinder.com/dog/luigi-70488307/mt/billings/yellowstone-valley-animal-shelter-mt85/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1216,70488308.0,WA119,Merida (bonded with Mickey),Cat,Baby,Male,Small, Apopka, FL,https://www.petfinder.com/cat/merida-bonded-with-mickey-70488308/wa/kirkland/meow-cat-rescue-wa119/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1217,70488305.0,AZ453,Kelsey,Cat,Baby,Female,Medium, Apopka, FL,https://www.petfinder.com/cat/kelsey-70488305/az/tucson/pawsitively-cats-az453/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1218,70487985.0,VA850,Maxwell,Cat,Adult,Male,Medium, Apopka, FL,https://www.petfinder.com/cat/maxwell-70487985/va/richmond/purring-hearts-va-va850/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1219,70488303.0,CA3109,Yuri - Read his Story :-(,Dog,Adult,Male,Small, Apopka, FL,https://www.petfinder.com/dog/yuri-read-his-story-70488303/ca/los-angeles/cr-dog-rescue-ca3109/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1220,70488300.0,GA26,Goose,Dog,Young,Male,Medium, Apopka, FL,https://www.petfinder.com/dog/goose-70488300/ga/savannah/humane-society-for-greater-savannah-ga26/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1221,70488301.0,GA26,Sabrina (FIV + / Lonely Heart/Adoption Ambassador),Cat,Adult,Female,Large, Apopka, FL,https://www.petfinder.com/cat/sabrina-fiv-lonely-heart-adoption-ambassador-70488301/ga/savannah/humane-society-for-greater-savannah-ga26/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1222,70488302.0,GA26,Harrison,Cat,Young,Male,Medium, Apopka, FL,https://www.petfinder.com/cat/harrison-70488302/ga/savannah/humane-society-for-greater-savannah-ga26/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1223,70488297.0,IN480,Lynda,Cat,Baby,Female,Medium, Apopka, FL,https://www.petfinder.com/cat/lynda-70488297/in/dyer/i-wanna-go-home-rescue-in480/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1224,70488298.0,PA110,Cricket ,Cat,Young,Female,Medium, Mission Viejo, CA,https://www.petfinder.com/cat/cricket-70488298/pa/media/providence-animal-center-pa110/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1225,70488296.0,IA36,Gabbana,Cat,Adult,Female,Medium, Hillside, IL,https://www.petfinder.com/cat/gabbana-70488296/ia/waterloo/cedar-bend-humane-society-ia36/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1226,70488295.0,MN241,Batman,Dog,Adult,Male,Medium, Hillside, IL,https://www.petfinder.com/dog/batman-70488295/mn/winona/winona-area-humane-society-mn241/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1227,70488293.0,IN91,Grub ,Cat,Adult,Male,Medium, Hillside, IL,https://www.petfinder.com/cat/grub-70488293/in/indianapolis/southside-animal-shelter-in91/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1228,70488292.0,TX2679,Thin Mints ,Dog,Baby,Male,Medium, Harrison, NY,https://www.petfinder.com/dog/thin-mints-70488292/tx/andrews/city-of-andrews-animal-shelter-tx2679/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1229,70488291.0,KY463,FERGUS - Paws Behind Bars Prison Dog Training Dog Program,Dog,Young,Male,Extra Large, Georgetown, TX,https://www.petfinder.com/dog/fergus-paws-behind-bars-prison-dog-training-dog-program-70488291/ky/la-grange/adopt-me-bluegrass-pet-rescue-ky463/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1230,70488288.0,CO27,BENDER,Dog,Young,Male,Medium, Picayune, MS,https://www.petfinder.com/dog/bender-70488288/co/brighton/riverdale-animal-shelter-co27/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1231,70488289.0,CO27,KOBE,Dog,Young,Male,Large, Picayune, MS,https://www.petfinder.com/dog/kobe-70488289/co/brighton/riverdale-animal-shelter-co27/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1232,70488290.0,CO27,DIESEL,Dog,Senior,Male,Medium, Battle Creek, MI,https://www.petfinder.com/dog/diesel-70488290/co/brighton/riverdale-animal-shelter-co27/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1233,70488280.0,CO27,BURWELL,Dog,Adult,Male,Medium, Arlington, VA,https://www.petfinder.com/dog/burwell-70488280/co/brighton/riverdale-animal-shelter-co27/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1234,70488283.0,CO27,HOAGIE,Dog,Young,Male,Large, Fertile, MN,https://www.petfinder.com/dog/hoagie-70488283/co/brighton/riverdale-animal-shelter-co27/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1235,70488287.0,CO27,THOMAS,Cat,Baby,Male,Small, Wintersville, OH,https://www.petfinder.com/cat/thomas-70488287/co/brighton/riverdale-animal-shelter-co27/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1236,70488285.0,CO27,LALA,Dog,Adult,Female,Large, Okemah, OK,https://www.petfinder.com/dog/lala-70488285/co/brighton/riverdale-animal-shelter-co27/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1237,70488284.0,CO27,BOSSIE BOSS,Dog,Adult,Female,Large, Salisbury, NC,https://www.petfinder.com/dog/bossie-boss-70488284/co/brighton/riverdale-animal-shelter-co27/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1238,70488282.0,CO27,MASSIMO,Dog,Young,Male,Large, Auburn, IN,https://www.petfinder.com/dog/massimo-70488282/co/brighton/riverdale-animal-shelter-co27/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1239,70488281.0,CO27,MICHAEL,Cat,Baby,Male,Small, Douglasville, GA,https://www.petfinder.com/cat/michael-70488281/co/brighton/riverdale-animal-shelter-co27/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1240,70488241.0,AZ779,Carmen,Dog,Senior,Female,Large, Riverside, CA,https://www.petfinder.com/dog/carmen-70488241/az/phoenix/chi-town-rescue-az779/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1241,70488277.0,FL787,Spaghetti (Coming soon),Dog,Young,Female,Medium, Riverside, CA,https://www.petfinder.com/dog/spaghetti-coming-soon-70488277/ny/argyle/lucky-puppy-dog-rescue-and-kennel-inc-fl787/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1242,70488268.0,IN91,Bomba ,Cat,Adult,Male,Medium, Riverside, CA,https://www.petfinder.com/cat/bomba-70488268/in/indianapolis/southside-animal-shelter-in91/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1243,70488269.0,TX359,Slim Shady,Dog,Baby,Male,Medium, Riverside, CA,https://www.petfinder.com/dog/slim-shady-70488269/tx/brenham/brenham-pet-adoption-center-tx359/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1244,70488270.0,TX359,Jay-Z,Dog,Baby,Male,Medium, Riverside, CA,https://www.petfinder.com/dog/jay-z-70488270/tx/brenham/brenham-pet-adoption-center-tx359/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1245,70488271.0,TX359,Luda,Dog,Baby,Male,Medium, Riverside, CA,https://www.petfinder.com/dog/luda-70488271/tx/brenham/brenham-pet-adoption-center-tx359/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1246,70488272.0,TX359,Biggie Smalls,Dog,Baby,Male,Medium, Marshall, VA,https://www.petfinder.com/dog/biggie-smalls-70488272/tx/brenham/brenham-pet-adoption-center-tx359/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
1247,70488273.0,TX359,Shakira,Dog,Baby,Female,Medium, Marshall, VA,https://www.petfinder.com/dog/shakira-70488273/tx/brenham/brenham-pet-adoption-center-tx359/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
