,id,organization_id,state,name,type,age,gender,size,url
83,70490089,CA2453,CA,Lorelai,Dog,Young,Female,Medium,https://www.petfinder.com/dog/lorelai-70490089/ca/visalia/visalia-animal-care-center-ca2453/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
84,70490084,CA2246,CA,Clark,Dog,Baby,Male,Large,https://www.petfinder.com/dog/clark-70490084/ca/rancho-cucamonga/angels-for-animals-rescue-ca2246/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
85,70490085,CA2246,CA,Peter,Dog,Baby,Male,Large,https://www.petfinder.com/dog/peter-70490085/ca/rancho-cucamonga/angels-for-animals-rescue-ca2246/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
86,70490086,CA2246,CA,Bruce,Dog,Baby,Male,Large,https://www.petfinder.com/dog/bruce-70490086/ca/rancho-cucamonga/angels-for-animals-rescue-ca2246/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
87,70490082,TX2579,TX,Jada,Dog,Adult,Female,Large,https://www.petfinder.com/dog/jada-70490082/tx/temple/pearls-place-tx2579/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
88,70490081,MA515,MA,Sage & Emilio,Cat,Adult,Male,Large,https://www.petfinder.com/cat/sage-and-emilio-70490081/ma/hopkinton/brown-dog-coalition-and-rescue-ltd-ma515/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
89,70490079,MI85,MI,Chuck,Dog,Young,Male,Large,https://www.petfinder.com/dog/chuck-70490079/mi/grayling/ausable-valley-animal-shelter-mi85/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
90,70490078,AR50,AR,Luke  6891,Dog,Young,Male,Medium,https://www.petfinder.com/dog/luke-6891-70490078/ar/rogers/humane-society-for-animals-inc-ar50/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
91,70490077,NJ980,NJ,Teddy/ Bear,Dog,Baby,Male,Small,https://www.petfinder.com/dog/teddy-bear-70490077/nj/north-arlington/who-rescued-who-animal-rescue-nj980/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
92,70490073,MA515,MA,Wilma,Cat,Adult,Female,Medium,https://www.petfinder.com/cat/wilma-70490073/ma/hopkinton/brown-dog-coalition-and-rescue-ltd-ma515/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
93,70490072,SC212,SC,Remy,Cat,Adult,Male,Large,https://www.petfinder.com/cat/remy-70490072/sc/myrtle-beach/whiskers-animal-rescue-and-sanctuary-sc212/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
94,70490074,VA698,VA,Trinket,Dog,Adult,Female,Medium,https://www.petfinder.com/dog/trinket-70490074/va/gloucester/gloucester-mathews-humane-society-va698/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
95,70490075,VA698,VA,Milo,Cat,Adult,Male,Small,https://www.petfinder.com/cat/milo-70490075/va/gloucester/gloucester-mathews-humane-society-va698/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
96,70490076,VA698,VA,Sylver,Cat,Young,Female,Medium,https://www.petfinder.com/cat/sylver-70490076/va/gloucester/gloucester-mathews-humane-society-va698/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
97,70490070,OR138,OR,Thorn,Dog,Young,Male,Medium,https://www.petfinder.com/dog/thorn-70490070/or/grants-pass/josephine-county-animal-shelter-or138/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
98,70490066,CA257,CA,YURI,Dog,Young,Female,Small,https://www.petfinder.com/dog/yuri-70490066/ca/tustin/oc-animal-care-ca257/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
99,70490067,CA257,CA,SCRUFFY,Dog,Adult,Male,Small,https://www.petfinder.com/dog/scruffy-70490067/ca/tustin/oc-animal-care-ca257/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
100,70490068,CA257,CA,BERNADETTE,Dog,Young,Female,Medium,https://www.petfinder.com/dog/bernadette-70490068/ca/tustin/oc-animal-care-ca257/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
101,70490069,CA257,CA,OZZY,Dog,Young,Male,Large,https://www.petfinder.com/dog/ozzy-70490069/ca/tustin/oc-animal-care-ca257/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
102,70490063,CA257,CA,ARYA,Dog,Young,Female,Medium,https://www.petfinder.com/dog/arya-70490063/ca/tustin/oc-animal-care-ca257/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
103,70490064,CA257,CA,HAWKEYE,Dog,Adult,Male,Large,https://www.petfinder.com/dog/hawkeye-70490064/ca/tustin/oc-animal-care-ca257/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
104,70490065,CA257,CA,TURNER,Dog,Young,Male,Large,https://www.petfinder.com/dog/turner-70490065/ca/tustin/oc-animal-care-ca257/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
105,70490062,SC183,SC,VEGA,Dog,Young,Female,Medium,https://www.petfinder.com/dog/vega-70490062/sc/columbia/city-of-columbia-animal-services-sc183/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
106,70490056,CA542,CA,Happy,Dog,Adult,Male,Small,https://www.petfinder.com/dog/happy-70490056/ca/wildomar/animal-friends-of-the-valleys-ca542/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
107,70490058,CA542,CA,711386,Dog,Adult,Female,Large,https://www.petfinder.com/dog/711386-70490058/ca/wildomar/animal-friends-of-the-valleys-ca542/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
108,70490060,CA542,CA,Nala,Dog,Adult,Female,Medium,https://www.petfinder.com/dog/nala-70490060/ca/wildomar/animal-friends-of-the-valleys-ca542/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
109,70490046,PA1015,PA,Bella,Cat,Adult,Female,Extra Large,https://www.petfinder.com/cat/bella-70490046/pa/erie/erie-animal-network-pa1015/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
110,70490045,TX2579,TX,Patrick,Dog,Adult,Male,Large,https://www.petfinder.com/dog/patrick-70490045/tx/temple/pearls-place-tx2579/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
111,70490043,FL1562,FL,Shadow,Dog,Adult,Female,Medium,https://www.petfinder.com/dog/shadow-70490043/fl/umatilla/humane-society-of-lake-county-fl1562/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
112,70490042,CT602,CT,Midnight ,Dog,Baby,Female,Medium,https://www.petfinder.com/dog/midnight-70490042/ct/bethel/happily-furever-after-rescue-ct602/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
113,70490040,NJ980,NJ,Delilah ,Dog,Baby,Female,Small,https://www.petfinder.com/dog/delilah-70490040/nj/north-arlington/who-rescued-who-animal-rescue-nj980/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
114,70490039,NC941,NC,Willoughby,Cat,Young,Male,Medium,https://www.petfinder.com/cat/willoughby-70490039/nc/charlotte/kitty-angels-rescue-nc941/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
115,70490037,MI812,MI,Tiny Tinker! ,Dog,Adult,Female,Medium,https://www.petfinder.com/dog/tiny-tinker-70490037/mi/eastpointe/misfit-angels-dog-rescue-mi812/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
116,70490036,MA515,MA,Autumn,Cat,Young,Female,Medium,https://www.petfinder.com/cat/autumn-70490036/ma/hopkinton/brown-dog-coalition-and-rescue-ltd-ma515/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
117,70490035,IL885,IL,Beethoven,Dog,Baby,Male,Large,https://www.petfinder.com/dog/beethoven-70490035/il/o-fallon/once-upon-a-prayer-il885/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
118,70490034,AR50,AR,Leia  6890,Dog,Young,Female,Medium,https://www.petfinder.com/dog/leia-6890-70490034/ar/rogers/humane-society-for-animals-inc-ar50/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
119,70490031,MA515,MA,Paige,Cat,Baby,Female,Medium,https://www.petfinder.com/cat/paige-70490031/ma/hopkinton/brown-dog-coalition-and-rescue-ltd-ma515/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
120,70490029,NJ980,NJ,Kylie,Dog,Baby,Female,Small,https://www.petfinder.com/dog/kylie-70490029/nj/north-arlington/who-rescued-who-animal-rescue-nj980/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
121,70490028,TN385,TN,Junior,Dog,Young,Male,Large,https://www.petfinder.com/dog/junior-70490028/tn/brentwood/spca-of-tennessee-tn385/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
122,70490023,MA515,MA,Macy,Cat,Young,Female,Medium,https://www.petfinder.com/cat/macy-70490023/ma/hopkinton/brown-dog-coalition-and-rescue-ltd-ma515/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
123,70490022,AR50,AR,Tate 6889,Dog,Young,Male,Large,https://www.petfinder.com/dog/tate-6889-70490022/ar/rogers/humane-society-for-animals-inc-ar50/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
124,70490021,NC1007,NC,Miraculous Mimsy,Dog,Young,Female,Medium,https://www.petfinder.com/dog/miraculous-mimsy-70490021/ct/west-hartford/great-divide-animal-rescue-inc-nc1007/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
125,70490020,MI812,MI,Jillie! ,Dog,Young,Female,Large,https://www.petfinder.com/dog/jillie-70490020/mi/eastpointe/misfit-angels-dog-rescue-mi812/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
126,70490017,TX2579,TX,Lena,Dog,Adult,Female,Large,https://www.petfinder.com/dog/lena-70490017/tx/temple/pearls-place-tx2579/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
127,70490012,NJ980,NJ,Kayla,Dog,Baby,Female,Small,https://www.petfinder.com/dog/kayla-70490012/nj/north-arlington/who-rescued-who-animal-rescue-nj980/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
128,70490009,ON580,ON,Mido,Dog,Adult,Male,Small,https://www.petfinder.com/dog/mido-70490009/on/north-york/house-of-poochie-on580/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
129,70490008,FL611,FL,Gigi,Dog,Adult,Female,Small,https://www.petfinder.com/dog/gigi-70490008/fl/miami/fairy-tails-fl611/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
130,70489996,NJ980,NJ,Katy,Dog,Baby,Female,Small,https://www.petfinder.com/dog/katy-70489996/nj/north-arlington/who-rescued-who-animal-rescue-nj980/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
131,70490007,CA765,CA,NOVA,Dog,Young,Female,Medium,https://www.petfinder.com/dog/nova-70490007/ca/chatsworth/city-of-los-angeles-west-valley-animal-shelter-ca765/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
132,70489997,CA765,CA,HONEY,Dog,Young,Female,Medium,https://www.petfinder.com/dog/honey-70489997/ca/chatsworth/city-of-los-angeles-west-valley-animal-shelter-ca765/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
133,70489998,CA765,CA,MILO,Dog,Young,Male,Large,https://www.petfinder.com/dog/milo-70489998/ca/chatsworth/city-of-los-angeles-west-valley-animal-shelter-ca765/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
134,70489999,CA765,CA,DARLA,Cat,Young,Female,Medium,https://www.petfinder.com/cat/darla-70489999/ca/chatsworth/city-of-los-angeles-west-valley-animal-shelter-ca765/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
135,70490000,CA765,CA,GINGER,Dog,Young,Female,Medium,https://www.petfinder.com/dog/ginger-70490000/ca/chatsworth/city-of-los-angeles-west-valley-animal-shelter-ca765/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
136,70490002,CA765,CA,CHASE,Cat,Adult,Male,Small,https://www.petfinder.com/cat/chase-70490002/ca/chatsworth/city-of-los-angeles-west-valley-animal-shelter-ca765/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
137,70490003,CA765,CA,MOCHA,Cat,Adult,Male,Large,https://www.petfinder.com/cat/mocha-70490003/ca/chatsworth/city-of-los-angeles-west-valley-animal-shelter-ca765/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
138,70490004,CA765,CA,RITA,Cat,Young,Female,Medium,https://www.petfinder.com/cat/rita-70490004/ca/chatsworth/city-of-los-angeles-west-valley-animal-shelter-ca765/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
139,70490005,CA765,CA,BELLA,Cat,Adult,Female,Medium,https://www.petfinder.com/cat/bella-70490005/ca/chatsworth/city-of-los-angeles-west-valley-animal-shelter-ca765/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
140,70489995,NJ1024,NJ,Little Debbie,Dog,Adult,Female,Small,https://www.petfinder.com/dog/little-debbie-70489995/nj/woodbridge/lonely-paws-adoption-network-nj1024/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
141,70489993,NJ980,NJ,Karly,Dog,Baby,Female,Small,https://www.petfinder.com/dog/karly-70489993/nj/north-arlington/who-rescued-who-animal-rescue-nj980/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
142,70489987,IA04,IA,Simba,Cat,Young,Female,Medium,https://www.petfinder.com/cat/simba-70489987/ia/burlington/des-moines-county-humane-society-ia04/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
143,70489989,IA04,IA,Duke,Dog,Young,Male,Medium,https://www.petfinder.com/dog/duke-70489989/ia/burlington/des-moines-county-humane-society-ia04/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
144,70489990,IA04,IA,Perla,Cat,Young,Female,Medium,https://www.petfinder.com/cat/perla-70489990/ia/burlington/des-moines-county-humane-society-ia04/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
145,70489991,IA04,IA,Jaq,Cat,Young,Male,Medium,https://www.petfinder.com/cat/jaq-70489991/ia/burlington/des-moines-county-humane-society-ia04/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
146,70489986,WA650,WA,Dottie,Dog,Adult,Female,Medium,https://www.petfinder.com/dog/dottie-70489986/wa/seattle/dog-gone-seattle-wa650/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
147,70489985,WA650,WA,Lupo,Dog,Adult,Male,Medium,https://www.petfinder.com/dog/lupo-70489985/wa/seattle/dog-gone-seattle-wa650/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
148,70489978,VA96,VA,Roko,Dog,Young,Male,Medium,https://www.petfinder.com/dog/roko-70489978/va/charlottesville/charlottesville-albemarle-spca-va96/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
149,70489979,VA96,VA,Bubble Bath,Dog,Baby,Male,Small,https://www.petfinder.com/dog/bubble-bath-70489979/va/charlottesville/charlottesville-albemarle-spca-va96/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
150,70489980,VA96,VA,Izzy,Cat,Baby,Female,Small,https://www.petfinder.com/cat/izzy-70489980/va/charlottesville/charlottesville-albemarle-spca-va96/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
151,70489982,VA96,VA,Cletus,Dog,Adult,Male,Medium,https://www.petfinder.com/dog/cletus-70489982/va/charlottesville/charlottesville-albemarle-spca-va96/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
152,70489983,VA96,VA,Dashboard,Cat,Baby,Male,Small,https://www.petfinder.com/cat/dashboard-70489983/va/charlottesville/charlottesville-albemarle-spca-va96/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
153,70489984,VA96,VA,Alan,Dog,Young,Male,Medium,https://www.petfinder.com/dog/alan-70489984/va/charlottesville/charlottesville-albemarle-spca-va96/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
154,70489976,TN74,TN,Nomad,Cat,Baby,Female,Medium,https://www.petfinder.com/cat/nomad-70489976/tn/memphis/humane-society-of-memphis-and-shelby-county-tn74/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
155,70489975,AZ108,AZ,Eeyore,Dog,Adult,Male,Medium,https://www.petfinder.com/dog/eeyore-70489975/az/phoenix/az-small-dog-rescue-az108/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
156,70489963,NY1488,NY,SNITCH,Cat,Baby,Male,Small,https://www.petfinder.com/cat/snitch-70489963/ny/staten-island/for-blakes-sake-rescue-inc-ny1488/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
157,70489962,NJ980,NJ,Kristen,Dog,Baby,Female,Small,https://www.petfinder.com/dog/kristen-70489962/nj/north-arlington/who-rescued-who-animal-rescue-nj980/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
158,70489952,FL611,FL,Rosie,Dog,Adult,Female,Small,https://www.petfinder.com/dog/rosie-70489952/fl/miami/fairy-tails-fl611/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
159,70489959,TN794,TN,Bennett,Dog,Baby,Male,Medium,https://www.petfinder.com/dog/bennett-70489959/tn/nashville/music-city-animal-rescue-tn794/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
